,미디어타입,제목,장소명,장소설명,영업시간,브레이크타임,휴무일,주소,위도,경도,전화번호,최종작성일,img
6392,drama,"킬미, 힐미",상암문화광장,11회에서 차도현(지성)과 오리진(황정음)이 이 광장에서 만난다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 성암로 255,37.580159,126.89138,02-3153-8114,2022-11-25,https://th.bing.com/th/id/OIP.0xWq0rQiCFELQfv-vnaPfgHaEK?w=278&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6393,drama,"킬미, 힐미",가톨릭관동대학교 국제성모병원,드라마 안에서 정신건강의학과 레지던트 인 오리진(황정음)이 일하는 '강한병원'으로 나온다,"평일 08시 30분 - 17시, 토 08시 30분 - 12시",평일만 12시 - 13시 30분,일요일,인천광역시 서구 심곡로100번길 25,37.542425,126.68384,1600-8291,2022-11-25,https://th.bing.com/th/id/OIP.jN1eu6mwNph3Qy6ZhQNpMwHaCg?w=295&h=118&c=7&r=0&o=5&dpr=1.3&pid=1.7
6394,drama,킬힐,오크밸리 리조트,12회에서 볼 수 있듯이 현욱(김재철)과 함신애(한수연) 부부는 여기 산다.,"매일 입실 15시, 퇴실 11시",정보없음,연중무휴,강원도 원주시 지정면 오크밸리1길 66,37.434485,127.817496,033-730-3500,2022-11-25,https://th.bing.com/th/id/OIP.YgLR3OQqcuRy9ptM8seb6wHaE8?w=286&h=191&c=7&r=0&o=5&dpr=1.3&pid=1.7
6395,drama,킬힐,벨라시타,10회에서 기모란(이혜영)과 최정현(윤현수)이 함께 쇼핑을 하는 모습이 나온다.,매일 10시 30분 - 21시,정보없음,연중무휴,경기도 고양시 일산동구 강송로 33,37.642338,126.79177,031-849-5700,2022-11-25,https://th.bing.com/th/id/OIP.3EVVZv18SOp5gDTWLIGSDwHaEK?w=321&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6396,drama,킬힐,레드제플린,12회에서 서준범(정의재)은 밤에 이 술집에서 짝사랑하는 동료 우현(김하늘)에게 전화를 건다.,"일-목 18시 30분 - (익일) 02시, 금-토 18시 30분 - (익일) 03시",정보없음,연중무휴,경기도 고양시 일산서구 일현로41번길 16 111호,37.691535,126.76169,0507-1382-1241,2022-11-25,https://th.bing.com/th/id/OIP.pHxPQ6X3vC5877z9LcYKFgHaEC?w=312&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6397,drama,킬힐,킨텍스,이 건물은 우현(김하늘)의 직장인 UNI건물로 나타납니다.,전시일정 별 상이,정보없음,연중무휴,경기도 고양시 일산서구 킨텍스로 217-60,37.668805,126.74593,031-810-8114,2022-11-25,https://th.bing.com/th/id/OIP.9f5jiG1uBOJgegjTdfEhQAHaE7?w=237&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6398,drama,킬힐,마임비전빌리지,1화에서 함신애(한수연)가 유니홈쇼핑 기장 모란(이혜영)과의 만남을 요청하는 사설 미술관으로 등장한다.,비공개 (별도 문의),정보없음,연중무휴,경기도 여주시 능서면 용은리 443,37.2925249,127.539781,031-884-1717,2022-11-25,https://th.bing.com/th/id/OIP.MchXYFsCSiiH3sYEF6bEjAHaFj?w=250&h=187&c=7&r=0&o=5&dpr=1.3&pid=1.7
6399,drama,킬힐,한옥카페 선운각,2화에서 UNI 홈쇼핑 전무 기모란(이혜영)은 우현(김하늘)과 UNI 홈쇼핑 이현욱(김재철) 사장의 만남을 주선한다.,매일 11시 - 19시,정보없음,연중무휴,서울특별시 강북구 우이동 265-16,37.6549982,126.999365,0507-1399-1105,2022-11-25,https://th.bing.com/th/id/OIP.yV_RqASxJOnEHTcPlkOnRAHaJ4?w=153&h=204&c=7&r=0&o=5&dpr=1.3&pid=1.7
6400,drama,킬힐,콜린,1회에서 우현(김하늘)이 라이벌 홈쇼핑 회사 대표인 유혜림(이혜은)을 만나 입사 가능성에 대해 묻는다.,"일-목 10시 30분 - 23시, 금-토 10시 30분 - 24시",정보없음,연중무휴,서울특별시 마포구 어울마당로 45,37.549176,126.9204,0507-1335-1119,2022-11-25,https://th.bing.com/th/id/OIP.0anTlo14zjwTo123TqmYNwHaE7?w=241&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6401,drama,킬힐,석파랑,10회에서 기모란(이혜영)이 이곳에 약속을 잡았다.,매일 12시 - 22시,정보없음,연중무휴,서울특별시 종로구 자하문로 309,37.59932,126.95872,02-395-2500,2022-11-25,
6402,drama,킹덤,한국민속촌,대표적인 전통문화 테마파크이자 킹덤의 촬영지,매일 10시 - 18시,정보없음,연중무휴,경기도 용인시 기흥구 민속촌로 90,37.260092,127.12036,031-288-0000,2022-11-18,https://th.bing.com/th/id/OIP.xJfjs5ordYClVOijGh5fIwHaE7?w=303&h=202&c=7&r=0&o=5&dpr=1.3&pid=1.7
6403,drama,킹덤,용인 대장금 파크,킹덤의 촬영지이자 한복 입고 사진 찍기 좋은 장소,"하절기 매일 09시 - 18시, 동절기 매일 09시 - 17시",정보없음,연중무휴,경기도 용인시 처인구 백암면 용천드라마길 25 ,37.1209396,127.337296,031-337-3241,2022-11-18,https://th.bing.com/th/id/OIP.exKl_naHNyqnnU7D7DU8NwHaE8?w=297&h=198&c=7&r=0&o=5&dpr=1.3&pid=1.7
6404,drama,킹덤,로케이션 이음 (구 로얄퀘스트),백민갑(김권) 안태규(백철민)이 술을 마시는 모습에서 나온다.,매일 00시 - 24시 (예약 필수),정보없음,연중무휴,경기도 파주시 탄현면 새오리로286번길 48-70,37.713531,126.74641,031-944-3249,2022-11-25,https://th.bing.com/th/id/OIP.zzahasdX9o5dGX27cJ4SlgHaEK?w=273&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6405,drama,킹덤,비둘기낭폭포,독특하고 예쁜 포천 여행 명소이자 킹덤의 촬영지,매일 09시 - 18시,정보없음,연중무휴,경기도 포천시 영북면 대회산리 415-2,38.079827,127.217505,031-538-4622,2022-11-18,https://th.bing.com/th/id/OIP.IzFFowbeF3Hq0_hzycwOnQHaEK?w=296&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6406,drama,킹덤,황매산,이창(주지훈)과 무영(김상호)이 이 산을 넘습니다.,매일 00시 - 24시,정보없음,연중무휴,경상남도 산청군 차황면 법평리 산 1,35.486018,127.97475,055-970-6000,2022-11-25,
6407,drama,킹덤,문경새재 도립공원,킹덤 시즌1과 시즌2 촬영지,"매일 00시 - 24시 (탐방로 상시개방), 매일 00시 - 18시 (문경새재 오픈세트장)",정보없음,연중무휴,경상북도 문경시 문경읍 새재로 932,36.761562,128.076718,054-571-0709,2022-11-18,https://th.bing.com/th/id/OIP.gAykt_9M8Xk1_ji0NaL5cQHaE8?w=272&h=181&c=7&r=0&o=5&dpr=1.3&pid=1.7
6408,drama,킹덤,내연산 12폭포,킹덤의 촬영지며 내연산에 있는 12개의 자연폭포,매일 00시 - 24시,정보없음,연중무휴,경상북도 포항시 북구 송라면 보경로 53,36.252974,129.311379,054-262-1117,2022-11-18,https://th.bing.com/th/id/OIP.mvEI3sRPu-Q8WimgUnWs7gHaE8?w=246&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6409,drama,킹덤,경복궁,"처음에는 고종의 후궁 이씨의 은신처로, 다음은 건청궁(건청궁, 고종, 명성황후의 은신처)으로 사용되었다.","수-월 09시 - 17시 (11월-2월), 수-월 09시 - 18시 (3-5월, 9-10월), 수-월 09시 - 18시 30분 (6-8월)",정보없음,화요일(공휴일인 경우 다음날 휴무),서울특별시 종로구 사직로 161,37.5806736,126.976952,02-3700-3900,2022-11-25,
6410,drama,킹덤,창덕궁,이창(주지훈) 세자가 킹덤(킹덤/킹덤)의 이 정자에 서 있는 모습. 섭정의 제의를 마친 후 정자에서 조학주(류승룡)와 그의 딸 섭정(김혜준)이 사적인 대화를 나눈다. 이 정자의 일부인 연못은 왕국에서 좀비 감염 인원의 궁전의 처리 구역이기도 하다.,화-일 09시 - 17시 30분,정보없음,월요일,서울특별시 종로구 율곡로 99,37.582757,126.991295,02-3668-2300,2022-11-25,
6411,drama,킹덤,창경궁,왕비의 사택으로 등장합니다.,화-일 09시 - 21시,정보없음,월요일,서울특별시 종로구 창경궁로 185,37.578737,126.99524,02-762-4868,2022-11-25,
6412,drama,킹덤,창경궁 통명전,조선시대 왕비의 침전이자 킹덤의 촬영지,화-일 09시 - 21시,정보없음,월요일,서울특별시 종로구 창경궁로 185,37.578737,126.99524,02-762-4868,2022-11-18,
6413,drama,킹덤,궁항 전라좌수영,이순신 장군이 이끌던 수군 본영이자 킹덤의 촬영지,매일 00시 - 24시,정보없음,연중무휴,전라북도 부안군 변산면 궁항영상길 91,35.609973,126.465986,063-580-4224,2022-11-18,https://th.bing.com/th/id/OIP.Pt2OV7MH2tsA-7-BIb4RvwHaE8?w=303&h=202&c=7&r=0&o=5&dpr=1.3&pid=1.7
6414,drama,킹덤,신성리 갈대밭,킹덤의 촬영지이자 자연학습장으로 유명한 갈대밭,매일 00시 - 24시,정보없음,연중무휴,충청남도 서천군 한산면 신성리 125-1,36.068336,126.86074,041-950-4224,2022-11-18,https://th.bing.com/th/id/OIP.HAdyey2pkvUjssra1AVjQgHaE8?w=269&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6415,drama,킹덤2,창경궁,왕비의 사택으로 등장합니다.,화-일 09시 - 21시,정보없음,월요일,서울특별시 종로구 창경궁로 185,37.578737,126.99524,02-762-4868,2022-11-25,
6416,drama,타인은 지옥이다,호텔보보,"8, 9회에서 윤종우(임시완)는 다음날 고향으로 돌아가 에덴 고시원에는 돌아오지 않기로 결심했다.","매일 입실 15시, 퇴실 11시",정보없음,연중무휴,경기도 고양시 일산서구 중앙로 1560-14,37.676491,126.74876,031-913-2853,2022-11-25,https://th.bing.com/th/id/OIP.vxyJn4UvBzgjSXoXHrXkfQHaFj?w=222&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6417,drama,타인은 지옥이다,한마음교회,이 교회는 '에덴 고시원'으로 등장한다. 종우(임시완)의 지옥 같은 악몽은 낯선 사람들에게 둘러싸인 이 고시원에 정착하기로 결심하면서 시작된다.,매일 00시 - 24시,정보없음,연중무휴,경기도 성남시 수정구 수정로188번길 16,37.442222,127.14121,031-756-8820,2022-11-25,
6418,drama,타인은 지옥이다,로데오프라자,1화에서 종우(임시완)는 서울에서의 첫 저녁식사를 이곳에서 했다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 광진구 동일로20길 106,37.539512,127.06924,02-450-1114,2022-11-25,https://th.bing.com/th/id/OIP.IwpLWv1XmVL-kFXIytUcDgHaFj?w=240&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6419,drama,타인은 지옥이다,성지빌딩,4화에서 지은(김지은)은 이 커피숍에서 고객 미팅을 마치고 SMS로 종우에게 자신이 근처에 있음을 알립니다. 5화에서 재호(차래형)는 이곳에서 지은을 만나며 종우(임시완)의 행동의 변화에 대해 이야기한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 한강대로40길 13,37.530418,126.97006,02-2199-6114,2022-11-25,https://th.bing.com/th/id/OIP.tjUT-rebHjknFJZtkx043gHaE4?w=270&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6420,drama,타인은 지옥이다,대학로11길,5회에서 종우(임시완)의 사무실이 두 번째 술자리를 찾아 이 길을 걷는다. 종우는 어머니를 생각나게 하는 아줌마에게서 꽃다발을 사기 위해 걸음을 멈춘다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 대학로11길 13,37.582193,127.00092,02-2148-1114,2022-11-25,
6421,drama,타임즈,합천 영상 테마파크,5회에서 서정인(이주영)이 서기태(김영철) 사장을 만나는 장면이 나온다.,화-일 09시 - 17시,정보없음,월요일,경상남도 합천군 용주면 합천호수로 757,35.5489346,128.072475,055-931-9303,2022-11-25,https://th.bing.com/th/id/OIP.fuuEIeAcomHiTOSl4kn1bgHaHa?w=164&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6422,drama,타임즈,마들원,5화에서 용의자를 따라 이 식당에 갔고 그가 무고한 민간인임이 밝혀졌습니다. 하지만 정인은 옆방에서 김영주(문정희)를 언뜻 본다.,매일 11시 30분 - 21시 30분,14시 30분 - 17시,연중무휴,서울특별시 노원구 공릉로62길 27-11,37.636388,127.07128,0507-1488-8001,2022-11-25,https://th.bing.com/th/id/OIP.R79WOS1h4xBhbdDAMRRQpQHaE8?w=256&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6423,drama,타임즈,SBS프리즘타워,5회에서 이진우(이서진)가 바로 앞 사거리에서 신호등에 멈춘다. 이 건물의 초록불을 기다리며 뉴스를 읽는다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 상암산로 82,37.579725,126.89269,02-2061-0006,2022-11-25,https://th.bing.com/th/id/OIP.91uPINdNNa1d61RjXumU0AHaJj?w=115&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6424,drama,탁구공,별밤,"2회에서 영준(지수)은 이 술집에서 아르바이트를 하며 김득환(유재명)을 초대하고, 득환은 영준을 도와주려는 노력을 거부하기 시작한다.",매일 18시 30분 - (익일) 03시,정보없음,연중무휴,서울특별시 마포구 어울마당로 39,37.548729,126.92033,02-337-1886,2022-11-25,https://th.bing.com/th/id/OIP.awjL3bnqrnsWdmuzK3ixEwHaEL?w=307&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6425,drama,태양의 후예,삼탄아트마인,"6, 7화에서 가상의 마을 '우르크'에서 지진이 발생하는 곳이다.",수-일 09시 30분 - 17시 30분,정보없음,"월요일, 화요일",강원도 정선군 고한읍 함백산로 1445-44,37.185266,128.88212,033-591-3001,2022-11-25,
6426,drama,태양의 후예,통리탄탄파크 (태양의 후예 태백세트장),우르크 장면들을 다수 촬영한 곳,화-일 09시 - 18시,16시 - 17시,월요일,강원도 태백시 통골길 116-44,37.160815,129.042888,033-554-8853,2022-11-18,https://th.bing.com/th/id/OIP.rZfsb2maCzEDn9rNZxcmzwHaFJ?w=256&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6427,drama,태양의 후예,태양의후예 태백세트장,상상의 나라 우르크의 일부를 촬영한 곳입니다. 6회에서 서대영(진구)이 신병을 훈련시키고 유시진(송중기)이 아주 멋진 모습으로 그를 찾아오는 한국의 군사 훈련장 촬영 장소이기도 했다.,매일 09시 - 18시,정보없음,연중무휴,강원도 태백시 통동 산 67-38,37.154824,129.04035,033-550-2082,2022-11-25,https://th.bing.com/th/id/OIP.m6sgvoFUQoZzBnrrRO2NcgHaE6?w=236&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6428,drama,태양의 후예,달콤커피 분당정자점,"1, 13화에서 유시진(송중기 분)과 서대영(진구 분)의 데이트 장소이며 유씨의 휴대폰이 도난당하는곳.","평일 08시 - 23시, 주말 10시 - 23시",정보없음,연중무휴,경기도 성남시 분당구 정자일로 135,37.362204,127.10574,031-712-1581,2022-11-25,https://th.bing.com/th/id/OIP.36VHMHcftYFSuJ1T7SJSBwAAAA?w=139&h=148&c=7&r=0&o=5&dpr=1.3&pid=1.7
6429,drama,태양의 후예,로스가든카페앤비노,16회에서 유시진(송중기)과 강모연(송혜교)이 낚시여행을 떠나는 도중에 들리는 카페이다,"평일 11시 - 19시, 주말 10시 - 20시",정보없음,연중무휴,경기도 안성시 양성면 미리내성지로 299-8,37.130904,127.25867,031-674-6969,2022-11-25,
6430,drama,태양의 후예,벽초지수목원,6회에서 유시진(송중기)은 낚시를 간다,매일 09시 - 17시 30분,정보없음,연중무휴,경기도 파주시 광탄면 부흥로 242,37.800977,126.873712,0507-1421-2022,2022-11-25,https://th.bing.com/th/id/OIP.TkF9UTZWgZPdAawsd6xWUgHaE8?w=284&h=189&c=7&r=0&o=5&dpr=1.3&pid=1.7
6431,drama,태양의 후예,비플러스엠,강모연의 집으로 나왔던 가구점,"수-금 10시 - 19시, 주말 12시 - 19시",평일만 12시 30분 - 14시,"월요일, 화요일",서울특별시 마포구 마포대로16길 7-14,37.551801,126.956743,02-336-7181,2022-11-18,https://th.bing.com/th/id/OIP.LkcA-1caxNFuA0C_WXOuNQAAAA?w=153&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6432,drama,태양의 후예,포포크,강모연(송혜교)의 아파트로 등장한다.,매일 12시 - 22시,정보없음,연중무휴,서울특별시 마포구 성미산로29길 23,37.56497,126.9221,02-345-0000,2022-11-25,https://th.bing.com/th/id/OIP.ieuKbT92y5xfq741qf7C_wHaHa?w=166&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6433,drama,태양의 후예,산장,4회 회상 장면에서 서대영(진구)은 이 곳을 생각한다.,"월-목 17시 - (익일) 03시, 금-일 17시 - (익일) 04시",정보없음,연중무휴,서울특별시 마포구 와우산로18길 10 1층,37.550582,126.9236,02-322-3637,2022-11-25,https://th.bing.com/th/id/OIP.XU1-cvt0J0jiqwlr1IDW8wHaGS?w=225&h=191&c=7&r=0&o=5&dpr=1.3&pid=1.7
6434,drama,태양의 후예,홍대 달동네,구원커플이 데이트했던 술집,매일 17시 - (익일) 04시 ,정보없음,연중무휴,서울특별시 마포구 와우산로29길 60,37.556108,126.926979,0507-1308-9405,2022-11-18,https://th.bing.com/th/id/OIP.IbNa8YOKzUs6yPsY1OYG5gHaJ4?w=151&h=201&c=7&r=0&o=5&dpr=1.3&pid=1.7
6435,drama,태양의 후예,가톨릭대학교 서울성모병원,강모연(송혜교)이 일하는 병원,"평일 08시 - 18시, 주말 00시 - 24시(응급실)",정보없음,연중무휴,서울특별시 서초구 반포대로 222,37.501777,127.00477,02-1588-1511,2022-11-25,https://th.bing.com/th/id/OIP.hPty0HRg6LCiNivFSU1TygHaE8?w=239&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6436,drama,태양의 후예,엔터식스 파크에비뉴한양대점,13회에서 유시진(송중기)과 강모연(송혜교)이 데이트 중 이 쇼핑몰을 지나고 있다.,매일 11시 - 20시 30분,정보없음,연중무휴,서울특별시 성동구 왕십리로 241,37.557098,127.04008,02-6454-6000,2022-11-25,
6437,drama,태양의 후예,보성여중고입구 정류장,6회에서 유지진(송중기)이 여기서 버스를 타고 이동합니다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 용산동2가 1-1144,37.546261,126.98561,02-2199-6114,2022-11-25,https://th.bing.com/th/id/OIP.yayispU09zAeqEL55Cx3YgHaFx?w=233&h=181&c=7&r=0&o=5&dpr=1.3&pid=1.7
6438,drama,태양의 후예,열우물 벽화마을,6회에서 유시진(송중기)과 서대영(진구)은 전 연습생들로부터 도망치며 이 식당 뒤에 숨었다.,매일 00시 - 24시,정보없음,연중무휴,인천광역시 부평구 열우물로102번길 35-2,37.477439,126.69753,032-504-2114,2022-11-25,https://th.bing.com/th/id/OIP.8eUJD5vtMaES0kMA5hcTbAHaD-?w=304&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6439,drama,태양의 후예,가톨릭관동대학교 국제성모병원,"1, 13회에서 '해성병원'으로 불리며 강모연과 그녀의 팀이 소속되어있는 병원으로 나온다.","평일 08시 30분 - 17시, 토 08시 30분 - 12시",평일만 12시 - 13시 30분,일요일,인천광역시 서구 심곡로100번길 25,37.542425,126.68384,1600-8291,2022-11-25,https://th.bing.com/th/id/OIP.jFZEcx-JzHDqqu2VOUbDFQHaFO?w=229&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
6440,drama,태양의 후예,G타워,13~14화에서 유시진(송중기)은 두 번째 특별한 '남북회담' 장소를 지키던 중 북한 적수가 '서울호텔'로 등장하는 이 건물에서 총에 맞는다.,"화-금 10시 - 18시, 주말 10시 - 16시",정보없음,월요일,인천광역시 연수구 아트센터대로 175,37.396166,126.63419,032-453-7882,2022-11-25,https://th.bing.com/th/id/OIP.noum69mf0s1Lb-5ejpgIywHaEw?w=264&h=180&c=7&r=0&o=5&dpr=1.3&pid=1.7
