,제목,장소명,장소설명,주소
7236,A-Teen (에이틴),도곡정보문화도서관,이 도서관은 4회에서 도하나(신예은)가 하민(김동희)과 함께 공부하러 오는 곳이다.,서울특별시 강남구 도곡로18길 57
7237,A-Teen (에이틴),청년다방 노원역점,"14회에서는 도하나/도하(신예은), 여보람(김수현), 김하나/김하(에이프릴 나은)가 만나 식사를 하는 모습이 그려졌다.",서울특별시 노원구 상계로3길 16 동원빌딩 2층
7238,A-Teen (에이틴),세븐일레븐 연남숲길점,"친구들이 음식과 음료를 사러 들르거나 어울리기 위해 들르는 곳입니다. 3회에서 도하나(신예은), 김하나/김하(에이프릴 나은), 차기현(류의현), 여보람( 김수현)은 14회에서 가족 외식을 마치고 하민(김동희)이 혼자 와서 수다를 떨고 있을 때 등장한다.",서울특별시 마포구 성미산로23길 16-5
7239,A-Teen (에이틴),명물길,"도하나(신예은)는 3회에서 이 거리를 따라 친구 김하나(에이프릴), 남시우(신승호), 하민(김동희), 차기현(류의현), 여보람(김수현)의 사진을 찍는다. 특히 스포츠 멀티스토어 G플렉스(G-Plex)의 눈에 띄는 노란색 외관 밖에서 포즈를 취하고 있다.",서울특별시 서대문구 명물길 17
7240,A-Teen (에이틴),개미마을,22회에서 도하나(신예은)와 여보람(김수현)은 이 동네에 온다.,서울특별시 서대문구 세검정로4길 100-58
7241,A-Teen (에이틴),롯데리아 종각역점,7회 특강을 마치고 학생들이 이곳에서 햄버거를 먹고 있다.,서울특별시 종로구 종로 68 1층
7242,A-Teen 2 (에이틴 2),더라이브러리 이매지점,"8, 9화에서 김하나(이나은), 류주하(보민), 여보람(김수현), 차기현(류의현)이 함께 공부하러 온다. 13화에서는 하민(김동희)과 차아현(강민아)이 이곳에 공부하러 오면서 그들이 좋아하는 여자와 남자에 대해 이야기하기 시작한다.",경기도 성남시 분당구 이매로 47 DNS빌딩 5층
7243,A-Teen 2 (에이틴 2),블레스롤 서울위례점,10회에서 도하나(신예은)가 남자친구 남시우(신승호)와 만나고 헤어지는 곳이다.,경기도 성남시 수정구 위례서일로1길 22-8 1층
7244,A-Teen 2 (에이틴 2),동탄국제고등학교,이 학교는 시즌 1과 동일하게 '서연고등학교'로 설정되어 등장한다.,경기도 화성시 동탄나루로 27
7245,A-Teen 2 (에이틴 2),세븐일레븐 연남숲길점,"3회에서 도하나(신예은), 김하나/김하(APRIL의 나은), 차기현(류의현), 여보람( 김수현)은 14회에서 가족 외식을 마치고 하민(김동희)이 혼자 와서 수다를 떨고 있을 때 등장한다.",서울특별시 마포구 성미산로23길 16-5
7246,A-Teen 2 (에이틴 2),롯데월드,"프롤로그에서 학생들은 이곳으로 단체 나들이를 가고, 류주하(골든차일드 보민), 조영인(김민지) 등 두 신입생과 따로 길을 건넌다.",서울특별시 송파구 올림픽로 240
7247,A-Teen 2 (에이틴 2),롯데리아 종각역점,8화에서 주하는 하나를 위해 햄버거를 사러 왔다가 그곳에서 아르바이트를 하고 있는 기현의 여동생 차아현(강민아)을 만난다.,서울특별시 종로구 종로 68 1층
7248,A-Teen 2 (에이틴 2),인천대학교 송도캠퍼스,11화에서 류주하(골든차일드 보민)는 김하나(에이프릴 손나은)를 서연대학교 활동동아리 데이에 데려갔다.,인천광역시 연수구 송도동 아카데미로 119
7249,D.P.,성남종합버스터미널,5회에서 안준호(정해인)는 동료 군인이자 현직 탈영병 조석봉(조현철)을 찾기 위해 이 버스 터미널로 향한다.,경기도 성남시 분당구 성남대로925번길 16
7250,D.P.,아난티 코브,3화에서 부산 동료들을 만나기 위해 이 호텔에 온 안준호(정해인)와 한호열(구교환).,부산광역시 기장군 기장읍 기장해안로 268-31
7251,D.P.,광안대교,3화에서 부산에 도착한 안준호(정해인)와 한호열(구교환)은 이 다리를 건너는 부산시티투어 버스를 탄다.,부산광역시 수영구 민락동 광안대교
7252,D.P.,백사마을,6회에서 볼 수 있듯이 이 집에는 한국전쟁 참전용사 이영천(전무송)이 살고 있다.,서울특별시 노원구 중계본동 104-3
7253,D.P.,서울드래곤시티,안준호(정해인)는 임무를 수행하던 중 불편한 마음에 박성우(고경표 카메오)를 따라 친구들과 술자리를 갖기 위해 이곳으로 찾아온다.,서울특별시 용산구 청파로20길 95
7254,D.P.,울산대학교,4회에서 안준호(정해인)와 한호열(구교환)은 탈영병 허치도의 동급생과 대화를 나누기 위해 이 대학 캠퍼스('청파대학교'로 등장)에 찾아온다.,울산광역시 남구 대학로 93
7255,Like (라이크),KT&G서울사옥,"16회에서 박세연(서지혜)은 동창인 선빈과 함께 이곳에 왔고, 그가 그동안 그녀와 수다를 떨던 남자가 아니라는 것을 알게 된다.",서울특별시 강남구 영동대로 416
7256,Like (라이크),내외주가,"2회에서 '중학생'과의 맞대결이 틀어진 뒤, 콘텐츠 크리에이터 동아리 멤버들이 미친 듯이 이 집 앞을 질주한다.",서울특별시 종로구 필운대로9가길 17
7257,SF8,모나무르 복합문화공간 아산,한지원(유이)과 탁수지(김한나)가 함께 커피를 마시는 모습이 나온다.,충청남도 아산시 순천향로 624
7258,SKY 캐슬,분덕스,10회에서 이수임(이태란)이 한서진(염정아)과 만나 책 사건에 대한 이야기를 나눴다.,강원도 춘천시 남산면 충효로 94
7259,SKY 캐슬,아소산 일산본점,10회에서 강준상(정준호)은 자녀들의 교육을 이야기하기 위해 스카이캐슬 이웃 차민혁(김병철)을 이 곳에서 만납니다.이것은 사실 민혁과 가까워지기 위한 구실일 뿐입니다.,경기도 고양시 일산동구 정발산로 128
7260,SKY 캐슬,쉴낙원 김포장례식장,이 장소는 13회에서 이웃 강준상(정준호)과 차민혁(김병철) 준상의 상사 최인호(송민형)와 함께 정치를 하기 위해 모였다.,경기도 김포시 승가로58번길 7
7261,SKY 캐슬,분당메모리얼파크,2회에서 이명주(김정난)가 잠들어 있는 곳이다.,경기도 서남시 분당구새나리로 79
7262,SKY 캐슬,더라운지,"여기는 한서진(염정아)과 김주영(김서형) 선생님의 만남의 장소이다. 이들은 9, 11회에서 강예서(김혜윤)의 성공을 계획하기 위해 이곳에서 만난다.",경기도 성남시 분당구 서판교로 162
7263,SKY 캐슬,용인공원,10회에서 이수임(이태란)이 자신의 제자 중 한 명이 이 묘지에 안장된 것을 추모하기 위해 이곳을 찾는다.,경기도 용인시 처인구 모현읍 새래로 158-33
7264,SKY 캐슬,라센트라,드라마의 메인 촬영장소인 'SKY City' 의 주택단지로 나오는데 드라마의 등장인물들이 이곳에 살고 있기 때문에 다양한 장면에서 이 곳을 확인 할 수 있다,경기도 용인시 처인구 이동읍 기흥단지로 579-1
7265,SKY 캐슬,동탄국제고등학교,"극 중 아이들이 다니는 엘리트 고등학교인 '신하고등학교'로 설정되어 나오는 배경지로, 9화에서 이 곳을 다니는 아이들의 모습을 볼 수 있다",경기도 화성시 동탄나루로 27
7266,SKY 캐슬,한림대학교 동탄성심병원,이 병원은 '주남대병원(주남대병원)'으로 등장한다.,경기도 화성시 큰재봉길 7
7267,SKY 캐슬,엘빈에비뉴라운지,2회에서 강준상(정준호)은 아내를 잃은 박수창(유성주)과 함께 술을 마시러 왔다. 그리고 준상은 수창이 아들 박영재(송건희)를 아내 자살의 범인으로 말해 놀랐다.,서울특별시 강남구 강남대로92길 13
7268,SKY 캐슬,할리스 한티역점,2회에서 엄마 한서진(염정아)과 진진희(오나라)가 아이들을 기다리며 커피를 마시러 가는 모습이 그려졌다.,서울특별시 강남구 도곡로 414
7269,SKY 캐슬,KT&G서울사옥,3회에서 한서진(염정아)과 이웃 이명주(김정난)가 이곳에서 만난다. 10회에서 김혜나(김보라)는 한서진(염정아)에게 딸 강예빈(이지원)의 동거 가정교사를 부탁하지만 서진은 이를 직접 거절한다.,서울특별시 강남구 영동대로 416
7270,SKY 캐슬,강남경찰서,18회에서 한서진(염정아)이 김주영(김서형)을 상대로 고소장을 제출했다. 그녀가 이 건물을 떠날 때 남편 강준상(정준호)은 놀라움과 지원으로 다가온다.,서울특별시 강남구 테헤란로114길 11
7271,SKY 캐슬,마쯔가제,한서진(염정아)와 김주영 선생님(김서형)은 9-10회에서 점심을 먹으러 이곳에서 만난다.,서울특별시 강남구 테헤란로87길 46 호텔오크우드프리미어 3층
7272,SKY 캐슬,한옥카페 선운각,한서진(염정아)의 시어머니 윤부인(정애리)은 이 건물에 산다.,서울특별시 강북구 우이동 265-16
7273,SKY 캐슬,운산,19회에서 박영재(송건희)는 부모님과 함께 이 식당에서 보낸 행복한 시간을 회상한다.,서울특별시 영등포구 여의공원로 101
7274,SKY 캐슬,오산고등학교,4회 회상에서 한서진(염정아)과 이수임(이태란)이 함께 이 학교를 다녔다.,서울특별시 용산구 보광로7길 17
7275,SKY 캐슬,쌍대포소금구이 본점,강준상(정준호)은 절친 박수창과 술을 마시러 이곳에 온다.,서울특별시 용산구 청파로 291
7276,SKY 캐슬,부암동 7번지,여기는 김주영(김서형)의 장애 딸 케이(조미녀)가 거주하는 곳이다.,서울특별시 종로구 북악산로 147
7277,SKY 캐슬,서울 평창동 맨션 566-22,"김혜나(김보라)는 맨션에 사는 가족을 위해 아르바이트를 하고 아들의 성과평가를 받으며 7회, 이곳에 와서 연봉협상을 한다.",서울특별시 종로구 평창동 566-22
7278,SKY 캐슬,파로그랜드,6회에서 한서진(염정아)과 선생님 김주영(김서형)이 이곳에서 만나 점심을 먹는다.,서울특별시 중구 을지로5길 26
7279,SKY 캐슬,정동빌딩,김주영(김서형)의 사무실이 있는 'D센터'로 등장한다,서울특별시 중구 정동길 21-15
7280,SKY 캐슬,스테이트 타워 남산,한서진(염정아)은 여기서 김주영(김서형)의 비서 조선생(이현진)과 만나 김혜나가 남편의 딸이라는 사실을 알게 된다.,서울특별시 중구 퇴계로 100
7281,SKY 캐슬,오크우드프리미어 인천,김주영(김서형)의 아파트이다.,인천광역시 연수구 컨벤시아대로 165
7282,SKY 캐슬,인천국제공항,11화에서 노승혜(윤세아)와 차민혁(김병철)의 딸 차세리(박유나)가 미국(미국 하버드대)에서 이곳에 도착한다.,인천광역시 중구 공항로 272
7283,SKY 캐슬,파라다이스시티,1화에서 고객들의 고등학생들을 위해 최고의 튜터들과 매치메이킹을 하는 한남은행의 VIP 이벤트가 펼쳐지는 곳이다.,인천광역시 중구 영종해안남로321번길 186
7284,SKY 캐슬,담양레이나CC,드라마 안 SKY 캐슬 동네의 입구로 나오는 장소이다. 한서진(염정아) 뒷좌석에 딸을 태우고 이 곳을 지나간다.,전라남도 담양군 담양읍 깊은실길 169
7285,VIP,청아공원기독교전용관,박성준(이상윤)은 28화(14화)에서 하유리(표예진)와 함께 돌아가신 어머니의 틈새시장을 방문한다.,경기도 고양시 일산동구 은마길 129
7286,VIP,재인폭포,최종회 16회에서 나정선(장나라)은 머리를 맑게 하기 위해 여행길에 이 폭포를 찾는다.,경기도 연천군 연천읍 부곡리 193
7287,VIP,화이트블럭,박성준(이상윤)이 3화에서 티폰의 직원 리아킴(김소이 분 특별 카메오)을 요청으로 이곳에서 만난다,경기도 파주시 탄현면 헤이리마을길 72
7288,VIP,아트갤러리카페,"28화(전체 14화)박성준(이상윤), 나정선(장나라), 하유리(표예진), 마상우(신재하)는 자신의 사무실에서 부유한 가족을 위한 중매인과의 만남에 참석한다.",경기도 파주시 회동길 445-2
7289,VIP,사우스케이프오너스클럽,8회에서 주얼리 쇼케이스 및 경매가 진행된다.,경상남도 남해군 창선면 흥선로 1545
7290,VIP,강남역,3화(전체 2화)에서 이 역 6번 출구는 온유리(표예진)가 상점들을 지나는 모습이 보인다.,서울특별시 강남구 강남대로 396
7291,VIP,엘빈에비뉴라운지,29회(전체 15회)에서 박성준(이상윤)은 하재웅 부사장(박성근)을 비롯한 성운백화점 주주들과의 만남을 위해 이곳을 찾았다.,서울특별시 강남구 강남대로92길 13
7292,VIP,씨네시티빌딩,4화(본편 2화)에서 박성준(이상윤)은 회식 후 이곳에서 아내 나정선(장나라)에게 먼저 자기 없이 떠나라고 말한다.,서울특별시 강남구 도산대로 323
7293,VIP,파시0914,3회(전체2회)에서 이현아(이청아)는 온유리(표예진)가 갈 때 옷을 빌릴 수 있도록 이 부티크에 온유리(표예진)를 데려온다.,서울특별시 강남구 도산대로45길 15
7294,VIP,도쿄등심 압구정점,4화에서 하 부사장(박성근)은 숭운백화점 직원들을 위해 이 식당에서 회식을 진행했다.,서울특별시 강남구 도산대로49길 9 스타크빌딩 3층
